relative_path	size_bytes	sha256
results/ted_known_source_validation/tables/gse153056_pdl1_outcome_alignment.tsv	5547	89d0f2e33d975e30725267c977490ad4415c3b3184287f6d602669b970400c49
results/ted_known_source_validation/tables/gse153056_ted_event_scores.tsv	4589	44ba2ea4ff0feeb2bc7f211d9277165a513cb5cf857e468da808f14749bebcf0
results/ted_known_source_validation/tables/gse93735_claim_boundary.tsv	204	1baed4b317c7c966b06a1f055750e34d5360bb5700f7e9c72c3373bba77b8fd7
results/ted_known_source_validation/tables/gse93735_dex_reversal_event.tsv	378	5ecceb7d87fa219cae8200e2f29b41b0879c128120dfb9444d4d026e47c47e70
results/ted_known_source_validation/tables/gse93735_lps_activation_event.tsv	300	009c95670c3e5fd36becae0ab7865d997193522eefb7c51643a35ca7d604e367
results/ted_known_source_validation/tables/gse93735_negative_control_results.tsv	497	03e05ac42f8938bb3bc16ec57be628881593257ac4b738f14e732c3129bfb67a
results/ted_known_source_validation/tables/gse93735_reversal_index.tsv	783	afda14dcf6887ce3394641a389a16d67dc2756d3c61ad58a896a37896ec00f48
results/ted_known_source_validation/tables/scp1064_claim_boundary.tsv	550	c3aa5e9b782bb34b340b887e1c119d5ce2c686c5eb247b6d5441f591d4fe60bc
results/ted_known_source_validation/tables/scp1064_lightweight_shuffle_summary.tsv	8548	b01f9a0edb8911f75bcf31c12e4b713d3270a7bf9c371cb5c68ed87bf49c3e59
results/ted_known_source_validation/tables/scp1064_metadata_candidate_card.tsv	485	89954fb3b4108ea014196ea03d17cc3ea905d55dc01ebd2f9ea186a362f58709
results/ted_known_source_validation/tables/scp1064_outcome_alignment_summary.tsv	4284	7214fb702cb0418c0389f075b445d2c7a10d7d4674d591fdbcf0403cf687007b
results/ted_known_source_validation/tables/scp1064_specificity_summary.tsv	502	f0df40ba4bed46dd173fd787c93661fdf51669581cec8ba29bee542b9db46c12
results/ted_known_source_validation/tables/ted_dataset_level_claim_boundary.tsv	832	740aa0914aa092a9546fd50275adfe965856bcadcaa53fab00d9d6bf2dfd4323
results/ted_known_source_validation/tables/ted_event_recovery_summary.tsv	6214	44fe4004ff331a066214939294ecbf0853006d472220ab5fa94338f1dbd291bf
results/ted_known_source_validation/tables/ted_negative_control_summary.tsv	1024	7d1f7313d10e0a0eebda0bc64359140528c2e0896325a53e5263556999c60b1f
results/ted_known_source_validation/tables/ted_outcome_alignment_summary.tsv	11848	a9f31da4dfb13448405ac5a95fbd7fce8188419586ca9947a2d8023732c0e6e2
results/ted_known_source_validation/tables/ted_specificity_summary.tsv	1013	543b3185ef20ea3bd01a7adc9c7d00a6144c4d9eb72519445b1a3b6a2118d080
results/ted_post_freeze_protocol_candidate/activation_checklist.tsv	552	8531e890abfe0b672c239fb5ab43f059743178ac1de13e3cbe01d413556529e1
results/ted_post_freeze_protocol_candidate/protocol.json	2701	dc8c4a7536e8d863c31c5cdb2b9a417d024642110767d120aca31ac4fe8adb77
results/ted_post_freeze_protocol_candidate/README.md	1418	267774a7ddd9aac471d9e9af9b81c79a825d9a5d9db22a9726f8c02b01ea36f5
results/ted_post_freeze_protocol_candidate/reporting_and_exclusion_rules.tsv	1253	04ac7569799ce333ac40f04c3e529597e2b6c70acfcd6c6dc62637a9401ad493
results/ted_real_data_upstream_sensitivity/manifest.tsv	585	2e13acd7099ed15d24c8910fd6f4e7cf79505b7a17dd2c7a33871240d347fb4a
results/ted_real_data_upstream_sensitivity/real_data_event_calls.tsv	27196	ce3c61a06a06dca798d3beef2e4351192fc865becc6e79503f7570819775e098
results/ted_real_data_upstream_sensitivity/real_data_upstream_metrics.tsv	2820	bfb54d54fabd432f2657ece5374882651fd8592ebea4624bcc1e1e174e01385e
results/ted_real_data_upstream_sensitivity/run_config.json	127	ee5e0c740851837d6d4808ecdca8545cb77b742886a09ddd5487c9dedff8a0e6
results/ted_real_data_upstream_sensitivity/upstream_event_agreement.tsv	3151	1817a8af6bf54a0a4be7752d03a9ad288395b551ecd6f28bda4084f37568a1ea
results/ted_real_data_upstream_sensitivity/upstream_method_registry.tsv	1525	f75bfea7bf49f8d964ae1bd72afa53cbd80299fe3f49ef3a1d27367a4f3cb28b
results/ted_submission_calibration/ambiguity_calibration.tsv	247	be058354eab6663d1825fa552983eab616f0f30cec946e286741aecc45b1caa2
results/ted_submission_calibration/confounded_null_calibration.tsv	3220	7765d71c7b9d4fc8f44577eb24dd9ed7117d49710a7247d64b8b7a6b450a6c63
results/ted_submission_calibration/confounded_signal_calibration.tsv	5318	4db42210b618b9546917c5e1286d7c7731bb150135e43f6b47867e6bef25dd37
results/ted_submission_calibration/controlled_packet_class_factorization.tsv	853	6b0c0e970c8abaa6ac9563bbe1e36747e55f17f016c88e26f36469c1e9440dfb
results/ted_submission_calibration/controlled_packet_features.tsv	38270	5bfff72529903b05f8666052f14d73a8aca3b43db803e95ece82efc04cabf59f
results/ted_submission_calibration/controlled_truth_key.tsv	15681	91d3da6099f764248c804ad79ecc352f68e1ea945b91d74741ea9e85f44dfb3d
results/ted_submission_calibration/controlled_truth_metrics.tsv	270	c9189c5bb21eba05d6df822ba354100a6d53782c423da75914899319e8700495
results/ted_submission_calibration/event_fdr_calibration.tsv	5708	0702bb2edbc807d7caa1b8294f3fcbcae03f84c417a0e730d5b99efd96ea2920
results/ted_submission_calibration/evidence_tier_selective_coverage.tsv	576	3cf2d28c079fdfaec5a70a836c289109a810f39ca7060bd68f6161ec014ab7d4
results/ted_submission_calibration/failure_modes_and_applicability.tsv	2750	4563240f716b99d93463d30b8882a8ee567a290191a92f327b0ab84b28c49c60
results/ted_submission_calibration/manifest.tsv	1779	353825d441a0b481f7ab2f65e800258d9600f3c39415cc142eb791749fbdb2cd
results/ted_submission_calibration/packet_class_confusion_matrix.tsv	564	67abe04d98c05781b953a12150e8881a1bb3bedc50c1f555c4c39376d05cff5d
results/ted_submission_calibration/rule_perturbation_sensitivity_calls.tsv	69633	e87e3a2c95592ba5ba168fa643c4f4983a86e439499c05c7f55608396faeabd1
results/ted_submission_calibration/rule_perturbation_sensitivity_profiles.tsv	745	3ff4b9cb70f93f0ba58901a02061df33c63c5c91cf3f3ba8d915be5abd56d459
results/ted_submission_calibration/rule_perturbation_sensitivity_summary.tsv	404	ad540e500ecda62547840c422207785190289c56d8b17ca1994f3137e70e6e6f
results/ted_submission_calibration/run_config.json	294	3def2f5f4d9626ba8aed240a6d0808aaa9546059fc691921fb5df9dd210937aa
results/ted_submission_calibration/ted_packet_predictions.tsv	22826	db87805c6a61beff1ca866b803d6c9ea7dfeed8759a5b3f1ea93862bbd15a945
results/ted_submission_supplement/cross_dataset_holdout/cross_dataset_primary_endpoints.tsv	908	7c9c42d74e2ac5d0300acaf0f2786a62d1f4cd3fac4af61a3f02579de7853eb3
results/ted_submission_supplement/cross_dataset_holdout/cross_dataset_summary.tsv	335	6100eb295802cb43b0633bf3d3056ed4709fb91d45dcbf5d178d824558691369
results/ted_submission_supplement/cross_dataset_holdout/leave_one_dataset_out.tsv	535	f11ca1b6846dbdaa273560f3eaf39c31fce168f258d880e83ecd536fc0d3e29d
results/ted_submission_supplement/direct_external_baselines_docker/direct_external_baseline_execution_manifest.tsv	1567	06fa7ec087b4ad8bdb7e90d8e5c6d837d2a41f052f758e33f67919e8f921b8ee
results/ted_submission_supplement/direct_external_baselines_docker/direct_external_baseline_metric_table.tsv	1343	5203965ad5e4f35db25f3f8821e32ba14d79f60300e76af1210a8f912fdeae39
results/ted_submission_supplement/empty_env_validation_demo_20260716/cli_activity_validation.tsv	98	4a8206433e62f5b934a9d018e6ad0dcddeb28440053194a246f1e7ec2a9a7524
results/ted_submission_supplement/empty_env_validation_demo_20260716/cli_event_v2_validation.tsv	95	263829b5e8c7ab0ecf57e6ade1b5caa681460cbb67027285cd80edd6e221e7d6
results/ted_submission_supplement/empty_env_validation_demo_20260716/demo_events_v2.tsv	2060	6402bfa64e56361881df9141811400f3a9654663d3cdf29f989d938bda2a1357
results/ted_submission_supplement/empty_env_validation_demo_20260716/demo_validation.tsv	183	25d98bf83215be3fc02e01db47b1f3d53caae7fc5f72698231dba7491c21a53b
results/ted_submission_supplement/empty_env_validation_demo_20260716/environment.json	2188	bce6bd2988554cf7a02db3572ad09a99b5a037610e9f74dd0099538b51fc02d1
results/ted_submission_supplement/ev_v2_verification_2026-07-16.tsv	4167	aaafe4dec9ae8a0eadcd94ffaa3d6ba0be40ea6115eaa5037babe2a27de48835
results/ted_submission_supplement/event_layer_scaling/environment.json	314	98b1d4e38cba157620181df5223bc34a36a45ae2855c69626e15e54d5c17dc40
results/ted_submission_supplement/event_layer_scaling/manifest.tsv	484	38ffddc184e9ba3bea8e897af394520e31fda0a8e3722061248b6194ebb8f0b9
results/ted_submission_supplement/event_layer_scaling/scaling_report.md	2707	17784ed9058ff4b78f8e45d130328520dd2ef9d4df0f50f35f949d62a62e6f58
results/ted_submission_supplement/event_layer_scaling/ted_event_layer_scaling.tsv	4484	d5334d972233bac7fabfff85ea69242aae4872c3ed014c35158745dc5e08a2f9
results/ted_submission_supplement/event_layer_scaling/ted_event_layer_scaling_summary.tsv	1433	6a8c4eb4c80302ca00a406c469445f675e6e580ea7e67aef79165851a2f5fb8b
results/ted_submission_supplement/event_layer_scaling_quick/ted_event_layer_scaling.tsv	1084	0213264b62ead9fc2e65e12a69518dda894aa23f0e0eaf762682fb5ab01286c6
results/ted_submission_supplement/evidence_manifest.tsv	45449	2de98660aede1f8fb28c8d7a0fa0a92eeb41b4e292c4506e0a8d90a4509a1fdc
results/ted_submission_supplement/final_verification_2026-07-16.md	3983	63d9009cafa2c96310eb05880c5e465e45d95bd7d9e401515b65b16b43d384d5
results/ted_submission_supplement/parallel_threads_1/ted_performance_summary.csv	1575	0a127d6f158245a5bc40826c630283473364cccc7c4d88e78b57dd95179bddec
results/ted_submission_supplement/parallel_threads_4/ted_performance_summary.csv	1580	0f0aba0796aac40e8db20fff7307fabeeea5e16d6f90fbc5c2fb8d934b9f6f99
results/ted_submission_supplement/upstream_sensitivity/upstream_method_registry.tsv	841	ce6d7a1e972543fbcaa8cb26fc7cf44a97d42e7f17cd8b33f4f082a4d4d8943a
results/ted_submission_supplement/upstream_sensitivity/upstream_sensitivity_summary.tsv	1588	119a908669717ed94364c0e6f5198107df5588c2e2a33a3b2b9c024f1306dab7
results/ted_submission_supplement/verification_summary.tsv	2575	96cdc9e8d7ed971e7f32d28d1ec3929cb61888f705fd34fb660ae604674b2f1a
results/ted_submission_supplement/wheel_dist_ev_v2/pyfgsea-0.1.4-cp38-abi3-win_amd64.whl	1049109	94eef654d76d92d91e14234abfe71c587404b8c460e8423f9ebaac99c6bb5db5
results/ted_submission_supplement/zscape_leave_one_embryo_full_refit/full_event_table.tsv	1006297	f97050da9d2c5f3db97dbe98931e244f2a97829bacbd7a0973c7f1c23ffacac4
results/ted_submission_supplement/zscape_leave_one_embryo_full_refit/gse271399_estimability_audit.tsv	545	24d5e6370551780bc399f5e8bc511cda6c46d2e2650e50aaef8a5c5d560fd358
results/ted_submission_supplement/zscape_leave_one_embryo_full_refit/leave_one_embryo_refits.tsv	202623	05a260eef71e5e2de480b198519fe11971fcb6a91f5cd2acc9d43d833eda388c
results/ted_submission_supplement/zscape_leave_one_embryo_full_refit/summary.tsv	493	67df1c9ea6a25b172bde96688912c8403f64d4c7f19b8fe8b23571917094de5c
results/ted_submission_supplement/zscape_repeated_holdout_stability/event_selection_frequency.tsv	1025785	ad3ee9b8661fafcc8491dc4db142aea40f07c1325c4c629294508cd5976e5646
results/ted_submission_supplement/zscape_repeated_holdout_stability/repeated_20pct_holdout_metrics.tsv	9446	43da46afe1940aa6925515f1e82b81bffb89ae67ecfdcc94203e8be5be79c4c6
results/ted_submission_supplement/zscape_repeated_holdout_stability/run_config.json	541	636446cc2d2e42caa0edcadc1241348f7ef76e10b885cd845b6b989210e4f245
results/ted_submission_supplement/zscape_repeated_holdout_stability/split_half_metrics.tsv	3644	f16b9de437d239068bcd21f153535f48f5f1e86c0074af292826149d56cd6ee6
results/ted_submission_supplement/zscape_repeated_holdout_stability/subsampling_curve.tsv	728	899b8b2fb572b634951a22d1d3206bbfc6e5853d96647382e84d7e74f3c5d75b
results/ted_submission_supplement/zscape_repeated_holdout_stability/subsampling_curve_long.tsv	6962	7ed644a8a2663bd7bcb443d79781fccc68bb9ee900a4de447c035ce18213d48a
results/ted_submission_supplement/zscape_repeated_holdout_stability/summary.tsv	1489	7902a9410ca9c2f6e0ec986812f9fe5c8491ccaf81df58969cdf39ad40dff9ca
results/ted_submission_supplement/zscape_repeated_holdout_stability/threshold_sensitivity.tsv	600	5f7409f7292447042275b154c97446a11e79ce3edbe69f7d9f603c6cfa1812e1
results/ted_v1_submission/build_record.json	443	1a92fe2a050889827562e7975b40286e2e5d76446b65ec3a05c919b3a1d80c68
results/ted_v1_submission/candidate_supp_qa2/figures/parameter_sensitivity_multiverse_figure.png	185812	ba34675149f5adfe4e6f4e133344f95e28786b0602e64e620c3c613c43cda606
results/ted_v1_submission/candidate_supp_qa2/figures/supplementary_figure_s2_bombyx_workflow_localization.png	353443	8a2c0c976e544ed4387c93e0e2d7a7b8d87a996728eac925e98dc7305017b94e
results/ted_v1_submission/candidate_supp_qa2/figures/supplementary_figure_s3_bombyx_controls_windows.png	212480	7778f7e5f45655e4329189dde00c42f6452d98027204676f8427cbe667ae657b
results/ted_v1_submission/candidate_supp_qa2/figures/supplementary_figure_s4_dynamic_pathway_event_grammar.pdf	34924	8933f7d7980f23eb607b4e7777fba8262514fbcd3c6a14c829df94d6a6822bf7
results/ted_v1_submission/candidate_supp_qa2/figures/supplementary_figure_s5_scp1064.pdf	16433	ea86f7f9768fcde14fba69fec79eff421e71da81735eeee9f32fd1ca7268f535
results/ted_v1_submission/evidence_axis_legacy_crosswalk.tsv	2001	8598a70735eea98af43134720f4c8a09dd3179dfec9c76c208ee94cec68947f4
results/ted_v1_submission/evidence_manifest.tsv	11268	485acaf12fa6fd9342f48707a29fa71b55054ebb3a4ae45a65069f4d19b292a0
results/ted_v1_submission/figure_manifest.tsv	1769	a904590c175f5587ca9e1594513349c8ac3338aef41140e3bd9bbd16a79a90d4
results/ted_v1_submission/figure_source_data/figure1_problem_definition.tsv	1165	3802b898f1b776caa8c828fa5e3b4eff66ad8d4eb4e308ebbf91671a33561436
results/ted_v1_submission/figure_source_data/figure2_split_and_leakage_audit.tsv	367	4d3dd4db683da2104800c0da1297cec6b3e0a201698638a4606238934f01674f
results/ted_v1_submission/figure_source_data/figure3_accuracy_risk_pareto.tsv	235	80e13a5429d915f55ea2b12330b623d7388be8e53dc82a496c89fed6b95ff458
results/ted_v1_submission/figure_source_data/figure3_adaptive_window_multiplicity.tsv	7650	18c78b9b5e2c280b10a3d9ea94588cec382b25bae27d23e0832df2b50107aa2e
results/ted_v1_submission/figure_source_data/figure3_confounded_signal_calibration.tsv	5102	8272b01720e49f3538e8aa1fd979271c0106ad75472034ce3f533c2df4b3545a
results/ted_v1_submission/figure_source_data/figure3_current_task_audit_predictions.tsv	31237	de6aa7a2b4990bf00d8ce72a2b99f243e8b34975492e8affb37a674e72dab229
results/ted_v1_submission/figure_source_data/figure3_current_task_metrics.tsv	1443	209a5ff16df2c23101512bcc0b197611e2aa0d5244901589646bd6510da87f4c
results/ted_v1_submission/figure_source_data/figure3_factorized_full_ted_calls.tsv	124305	72c3f7f245a9b091b09cc81c82356b177f1813154141515c9e484bacfbc3d8a9
results/ted_v1_submission/figure_source_data/figure3_factorized_truth.tsv	62932	5f2c6e73f8574534c4b8d19c311960e8cb0e2aee6bf9c343d4e41c2bdf2b1dc1
results/ted_v1_submission/figure_source_data/figure3_fdr_configurations.tsv	5087	b7c8096be84ec26545d8113b8cf5f2d15a19a1381d1014f43d3a1e50e8a5a22e
results/ted_v1_submission/figure_source_data/figure3_fdr_summary.tsv	679	0ef2db1a17ac08afd707229f841dd13663ff4c4e737f6035a228de4179b716b1
results/ted_v1_submission/figure_source_data/figure3_gate_ablation.tsv	1805	749c7732cd701e2b2fc4450dbfbda4ec40b8ad3bc60f89b54f0c2dbc164409eb
results/ted_v1_submission/figure_source_data/figure3_paired_deltas.tsv	420	c854e92aacab5f1b4e89afd19ca05a7f4e412a027f8ef9714d04189551a5ff70
results/ted_v1_submission/figure_source_data/figure3_reason_code_confusion.tsv	280	82000a52d7ce4be1d26f050972d6718db0ae94616c644ffa29d1913330ee8c50
results/ted_v1_submission/figure_source_data/figure4_real_data_upstream_sensitivity.tsv	2791	6ffe5de34b2aa2da074a72016ef368f4f25daeb752aeee341f5c971fc4ea0de3
results/ted_v1_submission/figure_source_data/figure4_scaling.tsv	1403	8f8322b712a355fcfdac7f5d0173ea89c1887345578b4df7a6e5ffc3887d06d3
results/ted_v1_submission/figure_source_data/figure4_upstream_sensitivity.tsv	1564	3831cd380b634e0983ff4f1bf2310d64e1e000931a49f6c6ff8ba394a05c434b
results/ted_v1_submission/figure_source_data/figure4_zscape_repeated_20pct_holdout.tsv	261	7a61070ec0a3d6708a236e76f1636603f13f73bb668f6117b02a82b493dad5f0
results/ted_v1_submission/figure_source_data/figure4_zscape_split_half.tsv	265	81ff5b75b93f00f3a27dd14ee860a416a6ab70582265c2b1459a9596b8ee5a70
results/ted_v1_submission/figure_source_data/figure4_zscape_stability.tsv	155	d9b3963c849a03617005b7eebecc5fda89c97840b38dcbf32fb684900faa51e3
results/ted_v1_submission/figure_source_data/figure4_zscape_subsampling_curve.tsv	719	1f87d194c23830592a3b3ee593b3c63e54b10575f390462c4af6f4789b8c2cef
results/ted_v1_submission/figure_source_data/figure4_zscape_threshold_sensitivity.tsv	600	e4870912f80f48d2ba49da07563277835bb1a2be2bf43b04f90fc7c8b70b7447
results/ted_v1_submission/figure_source_data/figure5_evidence_descriptors.tsv	320	b7d3acf7066ae640ca0c691d7a7b96e8070a8cd188c23a61245cc1b425c071ad
results/ted_v1_submission/figure_source_data/figure5_gse153056_rna_protein.tsv	5451	ca0985b9c551c13f2aac115440728c7b2d3226d26a383fa8bd54808f169a6e35
results/ted_v1_submission/figure_source_data/figure5_gse271399_day_consistency.tsv	53374	99789311f987acdc98f0472c47650da4ee6f66f353dee61c31238edfbe1d94a5
results/ted_v1_submission/figure_source_data/figure5_gse271399_family_day_summary.tsv	149	dcca158a43ce1b174ecbc2c72f5b56376e69b2ad70d19e20fc605e5b5dbb4654
results/ted_v1_submission/figure_source_data/figure5_gse93735_reversal.tsv	783	afda14dcf6887ce3394641a389a16d67dc2756d3c61ad58a896a37896ec00f48
results/ted_v1_submission/figure_source_data/figure5_scp1064_heavy_shuffle.tsv	4362	9ebe153f4aee33829be4e71eef02ef76e324c11716dc205bc3748dfa56bb1ec6
results/ted_v1_submission/figure_source_data/supplementary_figure_s4_dataset_coverage.tsv	235	d220fca36c3c5a42bba8c765cf40bcea1739ace7c65ac8715e757cd68260f116
results/ted_v1_submission/figure_source_data/supplementary_figure_s4_event_type_counts.tsv	130	39bca5bb2bdc842d36fd23f264d9791ffefab3a23fdb529681ea7d50ec853903
results/ted_v1_submission/figure_source_data/supplementary_figure_s4_required_fields.tsv	160	b9ef6dcf4c80c026c1a3eda7133075a45dddf5360342b82ac3ac8718429e4ebf
results/ted_v1_submission/figures/figure1_problem_definition_ted_algorithm.pdf	28108	b4829128daf7257b38487cec1aae167126bf71bf59558ee847554be705b78216
results/ted_v1_submission/figures/figure1_problem_definition_ted_algorithm.png	492481	ed2feea3e8be9ae0c3a18f7def07757beb2e164258d42c0eabe185d64b925e8d
results/ted_v1_submission/figures/figure2_frozen_benchmark_design.pdf	29806	f62ad8dfbf8eaa7f2b63b6f905872842afaaea47d0cd65f376d53c6d908cd2d9
results/ted_v1_submission/figures/figure2_frozen_benchmark_design.png	497476	1ed886297c84546f04f8e5ee62e12a88a24908a0eedfb87b7597bc5901ed8696
results/ted_v1_submission/figures/figure3_primary_heldout_performance.pdf	38515	0da37752bc9852606d67abeff80f852ac3f5724caf13418c27473e3cb5e3024d
results/ted_v1_submission/figures/figure3_primary_heldout_performance.png	552843	218d760f756b1e6057d1d14a0718ddaae1fa48e864e1a899f9128a6c724f3d52
results/ted_v1_submission/figures/figure4_robustness_portability_scalability.pdf	33576	825af7a54df2a666935ccca41163279de16536a57530e53f241815c33e3d05f1
results/ted_v1_submission/figures/figure4_robustness_portability_scalability.png	476222	f815b7d52c8f6f4774c5b8747ebaeefafd93889c57ac23d306b096ec62dc2ead
results/ted_v1_submission/figures/figure5_independent_real_data_validation.pdf	33267	598a5f4958e71c128ef2c636dc3994b600e7ae2bab05cc0ca0d9d7c3774d80fb
results/ted_v1_submission/figures/figure5_independent_real_data_validation.png	441653	f350922a94c07ba22cdf70b05682e6cde4dec02f090350839560040378b5bdc8
results/ted_v1_submission/figures/graphical_abstract.pdf	21631	02e1b65cbcb45e35faaeaaf208cb9a3a7f16d14091b1e0d3c351ee0690d00066
results/ted_v1_submission/figures/graphical_abstract.png	212388	9e3e9b509868fb05a2798c2f08eb471d8835a8ee782a883f06cc7f9ba51ffea9
results/ted_v1_submission/graphical_abstract_alt_text.txt	577	c04d7a7413584dd5bed24a711b9a79c3e2bceaf4881f7cd575340ab2a5db8ee4
results/ted_v1_submission/gse153056_block_aware/gse153056_block_event_support.tsv	10879	16d511f004a7fdaef21d048d58aa9506c926f579de96760380e41f64b5a19a48
results/ted_v1_submission/gse153056_block_aware/gse153056_block_summary.tsv	492	ab77a92448aaaa246ec710bbe9aa0f5c2c69d40f481fb008144d6642fb4758e8
results/ted_v1_submission/gse153056_block_aware/gse153056_replicate_effects.tsv	7883	529e0c29d735c6f10d10fdceab87a75998347286ee16e3b45d01c87996c64e7a
results/ted_v1_submission/gse153056_block_aware/gse153056_stat1_gate_audit.tsv	2305	54c723c93ea07dd08a4ab4e1dddb4fabb4f0518179889245dd9746985cecd1c7
results/ted_v1_submission/gse271399_design_stratum_audit.tsv	1088	0f0d78c518edbf8b8da0376928d17eede771f6f8f50f5bcda98104e8e7be3692
results/ted_v1_submission/gse93735_ev_boundary.tsv	837	7e35ecfdc95f96eb1e2ec69bc8904ce676f2848c6a01161b64390ca1406e13b1
results/ted_v1_submission/legacy_archive/parameter_sensitivity_multiverse_figure.png	185812	ba34675149f5adfe4e6f4e133344f95e28786b0602e64e620c3c613c43cda606
results/ted_v1_submission/legacy_archive/revision_build_record.json	443	a2ab180590c3436a27c82d7666a5b8d4e525447057b4f3df6c0237fd0224d8b9
results/ted_v1_submission/legacy_archive/revision_evidence_manifest.tsv	35906	e820009d05f5ac79a350e3693648f1766696bb1a8e2028e81862637a6b323dee
results/ted_v1_submission/packet_bootstrap/packet_bootstrap_replicates.tsv.gz	200816	eea172a7c0d5348ae940139e6c8842b3d183e49b6ca50aeea1555e7b976aeefc
results/ted_v1_submission/packet_bootstrap/packet_bootstrap_run_config.tsv	160	d90c21f3fe57f7151fe1463174b39870cdd481d37d4647def6cbc4599ab5386b
results/ted_v1_submission/packet_bootstrap/packet_bootstrap_summary.tsv	1323	eba88955c42ca0a594cfc18d93de69cdf742882c200390fbc8507554a8f76f75
results/ted_v1_submission/pdf_qa/main/page_01.png	165883	63fc753059255bef57c74fafacb994fabab9a04c5b73727929d794336e948f9e
results/ted_v1_submission/pdf_qa/main/page_03.png	187247	2eb0fcfd97a66c2d39925b2fb9174b176377c46dbdda5fc8f69c4f50de411550
results/ted_v1_submission/pdf_qa/main/page_10.png	240252	80a635a45885653df6a0ab3cf9a4ed1113d0ecf7f23e5ced0be9f3b801648814
results/ted_v1_submission/pdf_qa/main/page_19.png	81611	44d6ee241091fcb21b0e3f040b889695b3699efec629e6a1ade728e06a781cac
results/ted_v1_submission/pdf_qa/main/page_21.png	78736	1c78f3eae9f8cf4644e8a9471c4adb2f917ea5f1c4805ff9339dd74880ba3ff8
results/ted_v1_submission/pdf_qa/main/page_23.png	92257	c42960efbfbf9bb4ef85e45126cdbf9e8a57a1a3069a416f19f13691328d4c6f
results/ted_v1_submission/pdf_qa/supplement/page_01.png	266928	e4c05586f4dfd250d57580ef5c9d7903385ac426b409e1b2925633289cf9c44c
results/ted_v1_submission/pdf_qa/supplement/page_07.png	136931	fcfd6bb38ef0e1c9f517ce882cee237200c11e817002a5cf66b58c3c273f59f6
results/ted_v1_submission/pdf_qa/supplement/page_13.png	284701	66632f74f01420534a9141cbca5d5ae09c1032e310a9f36f4647db7e578369f8
results/ted_v1_submission/pdf_qa/supplement/page_14.png	210627	4813ce5863457bddb48394b9a345e6642b8e8f2f8f935b881bf8e3cb06dd118a
results/ted_v1_submission/pdf_qa/supplement/page_17.png	55249	c0a7980acf4f1310344a0e795820e6a7c3a0e35cef5be7f88696ae3e56abe8d4
results/ted_v1_submission/pdf_qa/supplement_final/page_13.png	337186	8dc984f151dbe7ba9701c6364f13c4c6746847cc88d96b9010b235442456422e
results/ted_v1_submission/pdf_qa/supplement_final/page_14.png	255030	863565c8db00201744e4519156e450833a5b94b3c1e98ab692006c5fde3fbbcf
results/ted_v1_submission/pdf_qa/supplement_final/page_15.png	405150	601b2956e790bd71f3fd28b1133e267b974bbf0857cb829bdb7c4c82198f7126
results/ted_v1_submission/pdf_qa/supplement_final/page_16.png	268143	a4aa10ec1e696f9f0b863c8f577154e98671bd2d829b98a402c87ed076f886db
results/ted_v1_submission/pdf_qa/supplement_final/page_17.png	66516	51e02599966c8a1d9980a9e13f35c3cd2434dc076381f3b20bd6f7900672bc56
results/ted_v1_submission/supplementary_figures/supplementary_figure_s1_scaling.pdf	23593	3be6661b5c25240418223fa906dad707d2b85e3c7332e1c41431840510b8354c
results/ted_v1_submission/supplementary_figures/supplementary_figure_s1_scaling.png	122026	6840dd415c3d59c85845cbcc16fb09270dc2d04ea02dfc29ccae0a7bce6aa776
results/ted_v1_submission/supplementary_figures/supplementary_figure_s2_bombyx_workflow_localization.pdf	115649	0d836df13ae1aab8f95b7df6765abc85526b121391e5aa7da986484b1b1cdafb
results/ted_v1_submission/supplementary_figures/supplementary_figure_s2_bombyx_workflow_localization.png	613753	555a7569438d51647b79c64917ff54c82fbdfef9b48ea0e396c5466db609e26b
results/ted_v1_submission/supplementary_figures/supplementary_figure_s3_bombyx_controls_windows.pdf	27647	bd05d34656abf1b3cbcaf45bcfdb0027ffe383c7003ae1d7dd77a8ea60a82471
results/ted_v1_submission/supplementary_figures/supplementary_figure_s3_bombyx_controls_windows.png	251344	5ede3a908e0bb0f653a64d2cfe9d4cdb9bf7b2bddcfffd9912f27790309fd25b
results/ted_v1_submission/supplementary_figures/supplementary_figure_s4_dynamic_pathway_event_grammar.pdf	29415	249c61b1bd87b1ac78c4f6b51375e959967f266baee75a99886a15589fcd3f1f
results/ted_v1_submission/supplementary_figures/supplementary_figure_s4_dynamic_pathway_event_grammar.png	443488	2c803586ba2d6528776268c059a27b60d4eefe093056031aac8e6f2d584fc5ed
results/ted_v1_submission/supplementary_figures/supplementary_figure_s5_scp1064.pdf	21144	b8bddaebd6f36ea8cae857fbfb7da393b5c743827b27e8bdf1f4c92854617fce
results/ted_v1_submission/supplementary_figures/supplementary_figure_s5_scp1064.png	123432	dd0262e5f066606168eeb722a978bd252c1ca9db2e228c034489d2863efc7d17
results/ted_v1_submission/zip_qa_20260716/figures/figure1_problem_definition_ted_algorithm.pdf	28428	cc100256b7b6949810cdc3d7c117ef77d3b061d0be80688a882447203aa3e66b
results/ted_v1_submission/zip_qa_20260716/figures/figure2_frozen_benchmark_design.pdf	28936	ba898406e078beafce9f6533d2d98aae62feef32551fc809a183cd54c68e381c
results/ted_v1_submission/zip_qa_20260716/figures/figure3_primary_heldout_performance.pdf	34629	9df4796c27d78226825ac7b7cc562852a2414e30605f67ce40d22f5b5102f792
